,taxon_id,hex_type,latitude,longitude
44,5165,1,-15.768011850452101,26.64999796863977
45,5165,1,-18.023619603475062,24.53078441756055
46,5165,1,-17.886590084773886,24.359067605190717
47,5165,1,-18.15064773558719,24.362687168866955
48,5165,1,-18.307919032027147,22.606863818863562
49,5165,1,-18.3622787459357,22.86138093533738
50,5165,1,-18.016358725222958,22.838606894891893
51,5165,1,-17.45614077679435,24.628430367764487
52,5165,1,-17.335566072330927,24.97560008934046
53,5165,1,-17.406202425541913,24.756914419987282
54,5165,1,-4.927429349431119,32.549689831099585
55,5165,1,-5.021206833411059,32.50894669779057
56,5165,1,-5.207060760788809,32.44732925028317
57,5165,1,-15.783416448273687,26.047852241685366
58,5165,1,-15.751349561762789,25.961425444046657
59,5165,1,-15.84488857073727,25.98119913283591
60,5165,1,-18.363066376792737,24.778667036188125
61,5165,1,-18.25391321281793,24.978870375827093
62,5165,1,-18.26031436852713,24.97157610470083
63,5165,1,-18.51867690340909,23.844425492964014
64,5165,1,-18.836614472372624,23.66468939806055
65,5165,1,-18.742128785262157,23.81984156642104
66,5165,1,-17.03880939048996,24.541693263310844
67,5165,1,-17.072003843025797,24.8330417175087
68,5165,1,-17.003601931416036,24.63506262213557
69,5165,1,-15.48851387117673,26.747565479207726
70,5165,1,-15.091920304037007,26.772544783199315
71,5165,1,-15.41913018469099,26.723055950023173
72,5165,1,-17.342717747112644,22.23592121543149
73,5165,1,-17.18102491810837,22.54751426461396
74,5165,1,-17.017791993186204,22.484803255982882
75,5165,1,-17.881634682665812,21.97581080125876
76,5165,1,-17.93858326866496,21.944823606401652
77,5165,1,-17.861154533384653,22.09706659217178
78,5165,1,-2.3248278683893195,31.166695458744886
79,5165,1,-2.5568117582874734,31.174234001019098
80,5165,1,-2.4410278307418753,30.743507009083768
81,5165,1,-4.113447482309177,31.466494405506854
82,5165,1,-4.278824046611973,31.097376032681428
83,5165,1,-4.160911488041111,31.398053073245404
84,5165,1,-18.577606461529527,25.540807912976934
85,5165,1,-18.460358290793522,25.49483361810167
86,5165,1,-18.71210777182909,25.863815511484912
87,5165,1,-17.868036010635635,24.225167849322503
88,5165,1,-17.84366172133451,23.94055838650966
89,5165,1,-17.652841886608226,23.99199185881745
90,5165,1,-18.049148047817024,25.28113275834514
91,5165,1,-18.11043762693515,25.326510300065113
92,5165,1,-18.20411341413182,25.173614372856957
93,5165,1,-17.3167995933295,23.689058477973536
94,5165,1,-17.289391129929907,23.36133155755061
95,5165,1,-17.327260420811918,23.284690576822296
96,5165,1,-4.436509967084556,31.48982149508828
97,5165,1,-4.208572119358774,31.73315254070245
98,5165,1,-4.414272263546338,31.84339835860981
99,5165,1,-16.81145520784496,26.49984767301092
100,5165,1,-16.77353772199636,26.90058888650334
101,5165,1,-16.763627583575303,26.49527828656068
102,5165,1,-17.907237086506612,24.607661494030378
103,5165,1,-17.915168944533697,24.874516825844456
104,5165,1,-17.839928753771325,24.902782507651192
105,5165,1,-16.553171936244095,25.236645009253206
106,5165,1,-16.257326699937465,25.53883723351737
107,5165,1,-16.368444351662923,25.31526726737989
108,5165,1,-16.767031140143743,25.247534207464653
109,5165,1,-16.70823772516053,25.66888366741406
110,5165,1,-16.710323887974265,25.348499209923972
111,5165,1,-3.483265810772462,31.790350541157796
112,5165,1,-3.7200069375878897,31.930038802793124
113,5165,1,-3.47933110472062,31.86344880597376
114,5165,1,-17.942754314887665,22.515762875920622
115,5165,1,-18.095711670741817,22.23289091433761
116,5165,1,-18.120626999639274,22.319385312766276
117,5165,1,-16.791209823205225,23.77392699317232
118,5165,1,-17.204403899255613,23.92990954433517
119,5165,1,-16.93243032467195,23.839750480960767
120,5165,1,-17.258932486299248,23.89401889367095
121,5165,1,-17.367111767735512,24.126383047652144
122,5165,1,-17.66989633833693,23.86305024295627
123,5165,1,-15.172104183935339,26.426545807879197
124,5165,1,-15.041624730670435,26.689187710323
125,5165,1,-15.285254810300936,26.2597010075405
126,5165,1,-2.9077128479674803,29.739886031904714
127,5165,1,-2.9794458329962263,30.075800062637846
128,5165,1,-3.03807417743308,29.97263384725273
129,5165,1,-2.941760805469991,30.719466011427034
130,5165,1,-3.179268298211983,30.51651204658107
131,5165,1,-3.118600474909442,30.640240316296115
132,5165,1,-17.530377671381437,25.240918234388406
133,5165,1,-17.691248705729418,25.363451842287994
134,5165,1,-17.34988936125124,25.10406808474801
135,5165,1,-17.420951579146884,26.0769029139297
136,5165,1,-17.57174638630466,25.997827469769963
137,5165,1,-17.547725632469984,26.007423694282952
138,5165,1,-17.617378649341177,22.020540727330047
139,5165,1,-17.5940932271922,21.75068377689996
140,5165,1,-17.5144011502479,21.84703254786578
141,5165,1,-2.133078968563145,31.136062505568123
142,5165,1,-2.399516911329541,31.47471298642124
143,5165,1,-2.3628837419968844,31.245266091899534
144,5165,1,-14.861553023247646,27.025183340097605
145,5165,1,-14.947856921028576,26.89588601631805
146,5165,1,-14.616785022681524,26.84375338580911
147,5165,1,-18.253024887040556,26.3024421781757
148,5165,1,-18.511599834582785,26.11501012266134
149,5165,1,-18.295489230690492,26.228711301967017
150,5165,1,-17.950507148176403,26.005657268893724
151,5165,1,-18.05895603351008,26.12566605238529
152,5165,1,-18.028068173502195,25.959961655917596
153,5165,1,-17.660599957970902,26.404763087608657
154,5165,1,-17.657574403007743,26.370155171488413
155,5165,1,-17.661665929795383,26.626856299074493
156,5165,1,-16.031615883978766,25.39648001575184
157,5165,1,-15.88791363118806,25.1505891725488
158,5165,1,-16.006134842690862,25.312665854139592
159,5165,1,-18.22899651093462,24.238461321353423
160,5165,1,-18.327757678528634,24.118153166697
161,5165,1,-18.37105858535799,24.016172208860986
162,5165,1,-17.913333523259976,22.563014583928993
163,5165,1,-18.017163344968584,22.773067596189936
164,5165,1,-17.774528269213036,22.89592277778178
165,5165,1,-4.201851860766447,33.034053319368894
166,5165,1,-4.1569304429250495,33.15667669386204
167,5165,1,-4.241971288508005,33.14159974670644
168,5165,1,-16.535677412127228,25.057198833344895
169,5165,1,-16.688002788561825,25.026331628071986
170,5165,1,-16.73417130234113,24.873107719675716
171,5165,1,-16.200647692781118,26.055679170417097
172,5165,1,-16.337851277689698,26.44155860858143
173,5165,1,-16.409046580520535,26.26772403362983
174,5165,1,-17.445362274680715,22.48058280819681
175,5165,1,-17.679354428759645,22.150904467182098
176,5165,1,-17.732679797772015,22.176976446453875
177,5165,1,-16.85762364640445,25.90099499048076
178,5165,1,-17.12621984888889,25.99091564551704
179,5165,1,-16.843234062520967,26.06379983169487
180,5165,1,-16.574226001299934,26.857481601589132
181,5165,1,-16.599008551636874,26.930483453218446
182,5165,1,-16.882088601237935,27.10935751923405
183,5165,1,-17.988914369098687,25.755226347914423
184,5165,1,-18.276505032053194,25.811712894722806
185,5165,1,-18.31178789521238,25.843934009605587
186,5165,1,-17.060402310010176,25.56964424148622
187,5165,1,-17.392311652433527,25.689153462818403
188,5165,1,-17.036285558334814,25.51398877311737
189,5165,1,-2.2321778843103393,30.41812774450763
190,5165,1,-2.1744813488711214,30.767441694953966
191,5165,1,-2.443143351536939,30.73182870155721
192,5165,1,-3.871728687771913,33.05749373235071
193,5165,1,-3.6509649000221844,32.88236205529572
194,5165,1,-3.5492378383672274,33.0767513045644
195,5165,1,-4.85668292932953,32.69343121104007
196,5165,1,-4.775438288504551,33.123817409722555
197,5165,1,-5.024789180877124,32.84239001019738
198,5165,1,-18.536916030088598,25.472672570184773
199,5165,1,-18.365063792988067,25.253457697374643
200,5165,1,-18.366092910350194,25.069795121309795
201,5165,1,-16.147008788789062,27.01470789596184
202,5165,1,-16.27593404846958,27.214471081525588
203,5165,1,-16.201920831730998,26.93250084741153
204,5165,1,-3.6880890450448502,32.592581499357244
205,5165,1,-3.385722508178172,32.65267617079659
206,5165,1,-3.659351119452106,32.5331627163409
207,5165,1,-18.538540793593658,24.886992022524044
208,5165,1,-18.630161593336922,25.103818807854328
209,5165,1,-18.579292187475303,24.74675242245472
210,5165,1,-14.757203244866945,27.039413629499034
211,5165,1,-14.691766854536754,27.413114114053705
212,5165,1,-14.481077009575573,27.42525520854121
213,5165,1,-15.006359269922516,27.314456482197553
214,5165,1,-15.021250176294673,27.09440298712898
215,5165,1,-15.133485536902787,27.030469368189166
216,5165,1,-18.72967940748628,23.926345522510207
217,5165,1,-18.953619214285755,24.183822728655425
218,5165,1,-18.708528675491866,24.01306396395095
219,5165,1,-2.7936102023558016,31.27587497212085
220,5165,1,-2.720280380307829,31.551802243057494
221,5165,1,-2.4974184268974904,31.334745023184624
222,5165,1,-2.9948947494904314,30.89715774185418
223,5165,1,-3.0479486951733517,31.089874201250932
224,5165,1,-2.7062144696686468,31.14872800430417
225,5165,1,-17.68445066195673,23.598819710216258
226,5165,1,-17.539864316741404,23.40802764919045
227,5165,1,-17.718334352875903,23.62638900687845
228,5165,1,-17.619867469557526,24.35757595320811
229,5165,1,-17.483234841276666,24.47962503697479
230,5165,1,-17.394665949749374,24.30915789710307
231,5165,1,-3.9245355546996548,31.068855627260906
232,5165,1,-3.6815071225125813,31.262241053985083
233,5165,1,-3.638730736844821,31.31036964566552
234,5165,1,-3.739455028301558,31.65882225558828
235,5165,1,-3.8701151236516136,31.81866344235497
236,5165,1,-3.8537972976780037,31.480354538500293
237,5165,1,-17.30718998632679,22.843902226260347
238,5165,1,-17.47111969035178,22.57747385343893
239,5165,1,-17.14603986136532,22.79593264087767
240,5165,1,-17.31787222082644,24.214604490245275
241,5165,1,-17.293459726904597,24.16138477512056
242,5165,1,-17.3696577296085,24.394034185057738
243,5165,1,-18.034663479692817,23.783140104541353
244,5165,1,-18.095001616038843,23.521447625113588
245,5165,1,-18.370822119381398,23.671779700181578
246,5165,1,-3.370611755853665,31.325839061619135
247,5165,1,-3.4698409168704085,31.329524741591637
248,5165,1,-3.516997931823959,31.62053004427264
249,5165,1,-4.96420684562878,31.8000473984615
250,5165,1,-4.702489062572679,31.85435761567703
251,5165,1,-4.895194640446272,31.875186325674328
252,5165,1,-16.17606010904858,25.831849776229948
253,5165,1,-16.07589629496468,25.82660188126896
254,5165,1,-16.02436985798928,25.604623423290974
255,5165,1,-3.369589302698489,31.316012222202005
256,5165,1,-3.123160469308745,31.22736847828066
257,5165,1,-3.3113697352835274,30.969968883888015
258,5165,1,-1.9482446996445208,31.009084591287017
259,5165,1,-1.900981835165,30.869474454720716
260,5165,1,-1.986119883371503,30.90164369484402
261,5165,1,-15.272316556936703,26.020384649721496
262,5165,1,-15.375067497362522,26.027673081970505
263,5165,1,-15.419771279907257,25.88328978609283
264,5165,1,-17.14368052934541,26.339025744726936
265,5165,1,-17.01986735840112,26.273014210886174
266,5165,1,-17.025974969293017,26.30375828625461
267,5165,1,-18.119725592285384,23.38757697196697
268,5165,1,-18.19239415226091,23.269382425255067
269,5165,1,-17.97948220267241,23.271231161477097
270,5165,1,-18.34365575594638,23.361613846610524
271,5165,1,-18.402213487594977,23.010990569166108
272,5165,1,-18.278527025561253,23.446054449841863
273,5165,1,-2.5125533077884015,30.57302561495785
274,5165,1,-2.7924857846274285,30.803181806438463
275,5165,1,-2.579092078185211,30.65883748705038
276,5165,1,-16.97633577819771,25.14300737767711
277,5165,1,-16.90234926232219,24.991668007321632
278,5165,1,-17.176712824817265,25.20143732762896
279,5165,1,-3.168153098164772,30.28960198648628
280,5165,1,-2.781745548198152,30.27655795575697
281,5165,1,-2.9917748353514804,30.260852703727206
282,5165,1,-16.796648977979444,25.912045858140953
283,5165,1,-16.621466140048827,25.924252907486785
284,5165,1,-16.514403926149456,25.667027726292645
285,5165,1,-18.61685003004651,24.364519397831447
286,5165,1,-18.642964364486982,24.343081647710243
287,5165,1,-18.50829464193165,24.232386335357194
288,5165,1,-25.818512793562395,31.575106185740026
289,5165,1,-26.055700807794942,31.6406664981053
290,5165,1,-25.795834136667494,31.440375761607307
291,5165,1,-26.06692491462008,31.11028330285861
292,5165,1,-26.320683559360003,31.091332816025748
293,5165,1,-26.064632996227964,30.89539076507822
294,5165,1,-26.702033956700426,30.995447939835536
295,5165,1,-26.704612712894637,31.02009322307063
296,5165,1,-26.849771232388104,31.264343527065005
297,5165,1,-27.220819709161646,30.968996956532138
298,5165,1,-27.250760691062986,31.139613396824373
299,5165,1,-27.26423421848405,31.072478694915038
300,5165,1,-27.33356407829846,31.820239109219145
301,5165,1,-27.37673018147366,31.81305470579041
302,5165,1,-27.248052446578,31.544259557939156
303,5165,1,-26.84519439507548,32.130318244189795
304,5165,1,-26.752289607978422,31.973268415836188
305,5165,1,-26.892938704504488,32.04438749419158
306,5165,1,-26.723908225126408,32.40885046564323
307,5165,1,-26.611405297574883,32.339827980231846
308,5165,1,-26.642242330807512,32.31571610370826
309,5165,1,-26.754995454414882,32.92953553230679
310,5165,1,-26.763148264137655,32.76404273018432
311,5165,1,-26.997927492941585,32.75441726904815
312,5165,1,-26.60238927678053,32.795666322437135
313,5165,1,-26.377076343764102,32.839866908021186
314,5165,1,-26.395302910513113,32.760640029296006
315,5165,1,-26.21862837469937,32.70494182947055
316,5165,1,-26.231017324891706,32.69643223094288
317,5165,1,-25.991959188050267,32.601679848334996
318,5165,1,-25.75009640958057,32.183256383825814
319,5165,1,-26.005999347433384,32.244416451444295
320,5165,1,-26.054849323592567,32.26865909992304
321,5165,1,-25.922599055131354,31.755288399938152
322,5165,1,-25.682399453054213,31.72105389173082
323,5165,1,-25.572194655982173,31.833704146949287
324,5165,1,-26.2502417921482,32.0322293574598
325,5165,1,-26.048764442898104,31.69945938782017
326,5165,1,-26.326599489799726,31.791524880712725
327,5165,1,-26.342757602333705,31.392935696964944
328,5165,1,-26.47046540393073,31.314028331060175
329,5165,1,-26.597792040366997,31.616217153216542
330,5165,1,-26.703736312914224,31.59853630443025
331,5165,1,-26.95943560962152,31.511745383943097
332,5165,1,-27.016012287682823,31.561432326558005
333,5165,1,-26.4904802344791,31.835088774698168
334,5165,1,-26.738993765696662,31.997655576007823
335,5165,1,-26.666887686720635,31.850116181833204
336,5165,1,-26.25911894762029,32.20019699771482
337,5165,1,-26.475923520051968,32.167198892495996
338,5165,1,-26.464186797318998,32.465263497702104
339,5165,0,0.0055434154442868255,30.23964379583068
340,5165,0,-0.3905215308031322,30.171145918765117
341,5165,0,-0.3475701712118481,30.36104465184811
342,5165,0,-0.08018170180903178,31.128933451388868
343,5165,0,0.010297355611210743,31.019842309789507
344,5165,0,-0.04980503684356542,31.188262785381326
345,5165,0,-0.37897566775862007,30.85995762692183
346,5165,0,-0.46400111486678114,30.7738128633811
347,5165,0,-0.5555609082397248,30.6165982621959
348,5165,0,-0.4415547965992848,29.889444584248864
349,5165,0,-0.6135341682067067,29.925301457209972
350,5165,0,-0.41289118434899147,30.023583008663742
351,5165,0,-0.694399125894643,29.37353093451942
352,5165,0,-0.8076573478159391,29.37193929230209
353,5165,0,-0.8692673942148419,29.668080675183898
354,5165,0,-1.1881203125126514,29.78321562534804
355,5165,0,-1.1295102721773347,29.777991786478026
356,5165,0,-1.015810966498389,29.623063271821625
357,5165,0,-1.6942609102368016,29.722421638892623
358,5165,0,-1.5577117656098907,29.7930369806747
359,5165,0,-1.736191365426452,29.842568448964926
360,5165,0,-1.9679444980848513,29.38210618102102
361,5165,0,-1.960442276030657,29.44305887340293
362,5165,0,-1.7096304175331498,29.27581557146025
363,5165,0,-2.0973350398228274,29.375032251200285
364,5165,0,-2.1504480643848893,29.462772151974043
365,5165,0,-2.168966545228672,29.51018959553294
366,5165,0,-2.1445648139626523,29.587204385088054
367,5165,0,-2.1409117043753354,29.690960447472392
368,5165,0,-1.9428593611015699,29.745087053443736
369,5165,0,-1.8211727848049821,30.26849719339997
370,5165,0,-1.9412734095293311,30.22303203138999
371,5165,0,-1.8409826541338585,29.967056502893332
372,5165,0,-1.5337463121519956,29.98001944777448
373,5165,0,-1.244842995271918,30.02399248190459
374,5165,0,-1.4528916176089437,30.106850576524348
375,5165,0,-0.826175645482367,30.085300378850548
376,5165,0,-0.9333376417292321,30.063891778138963
377,5165,0,-0.824742845582436,30.072122885075018
378,5165,0,-0.6078949842281288,30.13842419883055
379,5165,0,-0.7757996307840621,30.3838110073829
380,5165,0,-0.7050209532777848,30.364854472150366
381,5165,0,-1.0473267852548458,30.4923909490714
382,5165,0,-0.8705858222099798,30.351944573999884
383,5165,0,-1.1060283433117883,30.540308710073447
384,5165,0,-0.6358884442533862,30.75013750634995
385,5165,0,-0.758220229762094,30.60691229718849
386,5165,0,-0.9624419423498162,30.804290163891096
387,5165,0,-0.707802834409134,31.11546695830276
388,5165,0,-0.3442974693379697,31.0744120817742
389,5165,0,-0.6167753069416102,31.02198751707724
390,5165,0,-0.48471646633988075,31.388069314931755
391,5165,0,-0.4309257363925305,31.312355147256834
392,5165,0,-0.048549041110399094,31.504717319652496
393,5165,0,-0.41188252579364876,31.78824081755303
394,5165,0,-0.641174642228026,31.848895978539204
395,5165,0,-0.49098652867122283,31.611425755786644
396,5165,0,-0.5017134654708794,32.31833857178998
397,5165,0,-0.601998637929308,32.160850047098066
398,5165,0,-0.5257839537290844,32.43577469327261
399,5165,0,-0.5739110991191232,32.59368904223502
400,5165,0,-0.738929146326221,32.65896696787441
401,5165,0,-0.7877570078120815,32.43677660343754
402,5165,0,-1.165452980559955,32.67692635900681
403,5165,0,-1.0062739520212756,32.56942039137777
404,5165,0,-1.1485035551260112,32.88395821911835
405,5165,0,-0.9754977888877474,32.15413969546882
406,5165,0,-1.038109039784595,32.19491230657629
407,5165,0,-1.0461289128783906,32.279756880645465
408,5165,0,-0.8081428394329249,31.712838385994765
409,5165,0,-0.6623942954253266,31.815742808790883
410,5165,0,-0.7501480306542261,31.912778111959724
411,5165,0,-0.5225009175642849,31.579516095012167
412,5165,0,-0.5913631681906931,31.39492063465576
413,5165,0,-0.6398697591925687,31.347419651206085
414,5165,0,-1.0062674886896035,30.961978909707806
415,5165,0,-1.106040741259136,31.230243318473864
416,5165,0,-1.10956480435058,31.239060133248742
417,5165,0,-1.2592381396390517,30.984878693888238
418,5165,0,-1.3140299426314839,30.884623957292952
419,5165,0,-1.3358644194566522,30.644063756627645
420,5165,0,-1.4678560167655517,30.46986505905892
421,5165,0,-1.2934036506304567,30.5874711297084
422,5165,0,-1.6029208166459161,30.440819754038277
423,5165,0,-2.6297925015783035,29.827517407554538
424,5165,0,-2.418197452941549,29.604478360776053
425,5165,0,-2.2600279232916543,29.76101556578443
426,5165,0,-2.2562471023998802,30.251395944417364
427,5165,0,-2.3733260263047513,30.231225139664218
428,5165,0,-1.9878680246767402,30.079074833443862
429,5165,0,-1.668940551004734,30.46385989567745
430,5165,0,-2.019774858416056,30.324410444887683
431,5165,0,-1.8931217952418136,30.61569680778891
432,5165,0,-1.7053999717993515,30.83759176254555
433,5165,0,-1.4684350852680879,30.920533149624212
434,5165,0,-1.716077161577394,30.927478080610545
435,5165,0,-1.48978576110836,31.36702783292398
436,5165,0,-1.1633895595992438,31.16001627823222
437,5165,0,-1.5657600131362068,31.21837366640859
438,5165,0,-1.0022685197073344,31.363739815535283
439,5165,0,-1.0772101761081916,31.72049302105767
440,5165,0,-1.2346894557168757,31.718423419796423
441,5165,0,-1.0941877146916663,31.997390730683435
442,5165,0,-1.23126541651999,32.179500063289666
443,5165,0,-1.2732650138474366,31.89818365864753
444,5165,0,-1.3750260668802925,32.122666481788166
445,5165,0,-1.303194384122354,32.548345950029635
446,5165,0,-1.3420504850336303,32.520312889927645
447,5165,0,-1.4254406685973695,32.876710007747626
448,5165,0,-1.6904569518182788,32.980902563149506
449,5165,0,-1.415813869953995,32.80985915186693
450,5165,0,-3.907065470197669,32.52201525832856
451,5165,0,-4.017591515911997,32.245862069336816
452,5165,0,-3.6663390126538307,32.29060000634352
453,5165,0,-4.182183964589306,32.12345029085073
454,5165,0,-3.929324220823282,32.10255400847869
455,5165,0,-4.187627908248368,32.1468967981102
456,5165,0,-4.596645053470905,31.947720295813383
457,5165,0,-4.460824845355878,32.30284677640234
458,5165,0,-4.677358560400893,32.18356819488374
459,5165,0,-4.657544500047257,32.346186357020514
460,5165,0,-4.836130073124111,32.510890040394955
461,5165,0,-4.565673421252574,32.27942596376823
462,5165,0,-4.20789080444516,32.921036020744076
463,5165,0,-4.179258336364373,32.75084976335477
464,5165,0,-4.328619488455624,32.917170616954515
465,5165,0,-4.009412923901231,32.611518144052646
466,5165,0,-3.844329176637464,32.87479834555236
467,5165,0,-3.9638392688593136,32.5729849021812
468,5165,0,-4.310379387391004,32.39207226173681
469,5165,0,-4.019160124444401,32.38129402260932
470,5165,0,-4.203573198385197,32.50883641315665
471,5165,0,-2.5542761742090443,32.294801796425695
472,5165,0,-2.3243259055796552,32.19503875315163
473,5165,0,-2.4495830683685407,32.155420096102155
474,5165,0,-2.8698152842736366,31.719220856363687
475,5165,0,-2.5719467181451217,31.840430053015588
476,5165,0,-2.6345022278816437,31.829301919528962
477,5165,0,-3.3526467838106746,31.7860418824825
478,5165,0,-3.1672697451722183,31.68550929323542
479,5165,0,-3.4069278443039797,32.0296046072474
480,5165,0,-3.2498101140001934,32.30469351916669
481,5165,0,-3.3991289726258733,32.12934315244183
482,5165,0,-3.4396855738892893,32.48993823837094
483,5165,0,-3.085810143222316,32.43761702896653
484,5165,0,-3.055024611548928,32.83677642392079
485,5165,0,-2.9606927719964213,32.79612091848284
486,5165,0,-2.5265940086757745,32.5498531436291
487,5165,0,-2.769184472252122,32.388783740717145
488,5165,0,-2.7350472604987957,32.65876380242651
489,5165,0,-3.1562030500444482,32.143316869851624
490,5165,0,-2.8893145203169186,32.42868202731013
491,5165,0,-2.959765742017309,32.159135289737556
492,5165,0,-1.8983842361365775,32.03115142118009
493,5165,0,-1.7523927883909203,32.04704454238151
494,5165,0,-1.699082412457655,31.921775947702162
495,5165,0,-2.3138811683862626,31.972392719540643
496,5165,0,-2.0971602099959177,32.26702209682393
497,5165,0,-2.1802695166182198,31.939391241030613
498,5165,0,-1.7676588179793653,32.498862397698225
499,5165,0,-1.6439654992200492,32.5196381061344
500,5165,0,-1.973950596860191,32.36077842835589
501,5165,0,-2.1126750768365414,32.464201580870345
502,5165,0,-2.259935128489829,32.250839708187186
503,5165,0,-2.210410852133078,32.61245777642554
504,5165,0,-2.0037352639804094,32.76106382972821
505,5165,0,-2.182843034932506,32.84118089371746
506,5165,0,-1.9086391442077286,32.85280255025781
507,5165,0,-2.2655802423278093,33.00836915849924
508,5165,0,-2.5549110457116937,32.737293315386296
509,5165,0,-2.6689337125652517,32.93041734998084
510,5165,0,-2.761958404776981,33.0352345710909
511,5165,0,-3.0270506048265164,32.96060791542536
512,5165,0,-2.954056089735035,32.95885607642696
513,5165,0,-1.508541427270776,31.530093815586092
514,5165,0,-1.4354641887139605,31.598587424805043
515,5165,0,-1.5433404274071165,31.445397171471154
516,5165,0,-1.928905292879158,31.57591962038204
517,5165,0,-1.766423587260933,31.63610889842404
518,5165,0,-2.0320228538271943,31.53705391054331
519,5165,0,-2.465766046213703,31.748510553081328
520,5165,0,-2.464499968071479,31.869545355252736
521,5165,0,-2.5794530373392517,31.613971867590354
522,5165,0,-32.96981212360068,18.55640466363724
523,5165,0,-32.92145063446859,18.364910536525937
524,5165,0,-32.92001142194071,18.43616554215281
525,5165,0,-33.08748603827694,18.019298467339972
526,5165,0,-33.33721872509063,18.068664464733168
527,5165,0,-33.28418095313053,17.830700070580438
528,5165,0,-33.39885406610015,18.493404729211804
529,5165,0,-33.41652722105838,18.377304682074413
530,5165,0,-33.53765642355517,18.595068157168228
531,5165,0,-33.664633131960706,18.50691791553961
532,5165,0,-33.68135060862412,18.530984482821626
533,5165,0,-33.87432980361182,18.439369396411855
534,5165,1,-0.7723023435835294,31.28346552520107
535,5165,1,-1.0333387991944958,31.35356006454779
536,5165,1,-0.9821262045909457,31.23531393977074
537,5165,1,-2.988739941103749,32.66955841474383
538,5165,1,-3.17689365799766,32.504727125355416
539,5165,1,-3.2956212790051898,32.73738924179235
540,5165,1,-3.7354814851839695,32.335500000685045
541,5165,1,-4.038141509715503,32.281947511504676
542,5165,1,-3.7580597473110036,32.21223262323189
543,5165,1,-18.6113215372926,24.322255767626185
544,5165,1,-18.641710472072273,24.52761965965553
545,5165,1,-18.459230127794992,24.685362613611893
546,5165,1,-1.6595237595123713,29.882175926395153
547,5165,1,-1.765968814599284,30.2419708368018
548,5165,1,-1.5848428485597994,30.043206244708845
549,5165,1,-3.672667630472272,31.16279006766373
550,5165,1,-3.966628150643659,31.12644330408579
551,5165,1,-3.922468605822319,31.373462437679958
552,5165,1,-2.619351779164474,32.082798811955534
553,5165,1,-2.514122037063727,31.960219086021983
554,5165,1,-2.6235023455981263,32.17907140541337
555,5165,1,-17.12806681042352,26.801063916969916
556,5165,1,-17.082254423325917,26.845860459759074
557,5165,1,-16.96407400511651,26.516040105347876
558,5165,1,-1.223746983238522,32.08524716996132
559,5165,1,-1.0910331481519329,31.805497112236925
560,5165,1,-1.4869134177744,31.95102394198619
561,5165,1,-1.0950906296311151,32.913668282227704
562,5165,1,-1.1165270921479016,32.72276648993
563,5165,1,-1.0154367995728717,32.65196680040436
564,5165,1,-18.202467953535997,23.14091240562605
565,5165,1,-18.1209075806725,23.285931267733492
566,5165,1,-17.787966045436992,23.061355137919012
567,5165,1,-16.695345220146432,26.24027976718333
568,5165,1,-16.52483180418227,26.198594793815246
569,5165,1,-16.827777286400007,26.457829706223535
570,5165,1,-15.953240810218126,25.522061481401774
571,5165,1,-16.19563983393639,25.398952201909665
572,5165,1,-15.913433236981614,25.61501808754464
573,5165,1,-15.560445397200583,26.9502933055333
